,Unnamed: 0.1,Unnamed: 0,Зарын гарчиг,Нийт үнэ 0,Огноо,Цаг,Зарын дугаар,Утасны дугаар,Өрөө,Дүүрэгт байршил,Тайлбар,url,Шал:,Тагт:,Ашиглалтад орсон огноо,Гараж:,Цонх:,Барилгын давхар,Хаалга:,М2 0,Байрны давхар,Лизингээр авах боломж,Цонхны тоо,Барилгын явц:,ad_page,ad_order,mylocation,Хотхоны ID,Хотхоны нэр,Дэд байршил,Lat,Long,Дүүрэг,Байршил,Хороо,Нийт үнэ,М2,М2 үнэ
308,308,57,Худ хүннү2222 3-р ээлж 96 мкв 4 өрөө байр,561.6 сая ₮,2024-03-15,09:51,8048323,,4 өрөө,"УБ — Хан-Уул, Хүннү","
❄️Хүннү 3-р ээлжинд шинэ 96мкв 4 өрөө зарна.

Үнэ:5,850мкв

плас засалтай
Энгийн орон сууцны зээл шийдэж өгнө.

-Дээгүүр давхарт
-Шууд нүүгээд орж болно.
-гэрчилгээ бэлэн",https://www.unegui.mn/adv/8048323_khud-khunnu2222-3-r-eelzh-shine-96-mkv-4-oroo-khudaldana/,Паркет,1 тагттай,2023,Байхгүй,Вакум,23,Бүргэд,96.0 м²,16,Банкны лизингтэй,5,Ашиглалтад орсон,13.0,58.0,Хүннү,,,,,,Хан-Уул,Хүннү,,561.6,96.0,5.8500000000000005
309,309,37,3-р эмнэлэгийн автобусны буудлын хажууд 1 өрөө байр,85 сая ₮,2024-03-15,09:51,8114265,,1 өрөө,"УБ — Баянгол, 10-р хороолол","
3-р эмнэлэгийн автобусны буудалтайгаа ойр,",https://www.unegui.mn/adv/8114265_3-r-emnelegiin-avtobusny-buudlyn-khazhuud-1-oroo-bair/,Паркет,1 тагттай,2013,Байхгүй,Вакум,6,Бүргэд,30.0 м²,4,Лизинггүй,2,Ашиглалтад орсон,,,10-р хороолол,,,,,,Баянгол,10-р хороолол,,85.0,30.0,2.8333333333333335
310,310,55,Park east хотхонд 68 мкв 2 өрөө орон сууц,303 сая ₮,2024-03-15,09:52,8124365,,2 өрөө,"УБ — Баянзүрх, Үндэсний цэцэрлэгт хүрээлэн","
📍БЗД, “Park East” хотхонд 68 мкв 2 өрөө орон сууц худалдана

🔑 ҮНЭ: 1 мкв ~ 4,450,000 ₮ / Нийт 303 сая ₮

- 16 давхарын 14давхарт
- Урагшаа харсан 2 цонхтой
- Гэрчилгээ бэлэн
- Бартер сонсохгүй, бэлнээр",https://www.unegui.mn/adv/8124365_park-east-khotkhond-68-mkv-2-oroo-oron-suuts/,Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Бүргэд,68.0 м²,14,Лизинггүй,3,Ашиглалтад орсон,13.0,56.0,,,,,,,Баянзүрх,Үндэсний цэцэрлэгт хүрээлэн,,303.0,68.0,4.455882352941177
311,311,54,"Хотын төв, 100 айл жоби төвийн хажууд 2 өрөө",108 сая ₮,2024-03-15,09:54,8124375,,2 өрөө,"УБ — Сүхбаатар, Дөлгөөн нуур","
СБД, 100 айлд 38мкв 2 өрөө байр худалдана

Байршлын давуу талууд:

✅урагшаа харсан

✅хотын төвөөс 1км зайд

✅улсын 16-р дунд сургууль, Хятад сургууль

✅улсын 69-р цэцэрлэг",https://www.unegui.mn/adv/8124375_khotyn-tov-100-ail-zhobi-toviin-khazhuud-2-oroo/,Паркет,1 тагттай,2012,Байхгүй,Вакум,12,Бүргэд,36.0 м²,2,Лизинггүй,2,Ашиглалтад орсон,13.0,55.0,Дөлгөөн нуур,,,,,,Сүхбаатар,Дөлгөөн нуур,,108.0,36.0,3.0
312,312,53,Bella vista хотхонд 153 мкв 3 өрөө,850 сая ₮,2024-03-15,09:55,8124377,,3 өрөө,"УБ — Хан-Уул, Bella Vista","
Bella Vista хотхонд 3 өрөө худалдана.

- 153.59м.кв 3 өрөө
- 2 давхарт
- 2 Зогсоол тусдаа 100сая
- 2 ариун цэврийн өрөөтэй
- 2 унтлагын өрөө
- Урагшаа, хойшоо болон зүүн харсан
- Гэрчилгээ бэлэн ( бүгд тусдаа)",https://www.unegui.mn/adv/8124377_bella-vista-khotkhond-153-mkv-3-oroo-khudaldana/,Паркет,2 тагттай,2010,Байгаа,Вакум,12,Төмөр,153.59 м²,2,Лизинггүй,4,Ашиглалтад орсон,13.0,54.0,,,,,,,Хан-Уул,Bella Vista,,850.0,153.59,5.5342144670877005
313,313,52,Бзд sunny town хотхонд 74.72 мкв 3-өрөө,"268.99 сая ₮
үнэ тохирно",2024-03-15,09:57,8124384,,3 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 26","
📍БЗД 26 хороо Sunny town хотхонд 3-өрөө худалдана



☘️#Гэрчилгээбэлэн
☘️Үнэ мкв 3.600.000₮
☘️Нийт үнэ 268.992.000₮
☘️74.72 мкв
☘️16/8 давхарт
☘️Зүүн 3 цонхтой
☘️Гал тогооны тавилга үлдэнэ
☘️1 ариун цэврийн өрөөтэй
☘️1 тагттай Хувцасны өрөөтөй


📌Байршил: БЗД 26-хороо Цэцэрлэгт хүрээлэнгийн хойно Sunny town хотхон",https://www.unegui.mn/adv/8124384_bzd-sunny-town-khotkhond-74-72-mkv-3-oroo-khudaldana/,Паркет,1 тагттай,2017,Байхгүй,Вакум,16,Бүргэд,74.72 м²,8,Лизинггүй,4,Ашиглалтад орсон,13.0,53.0,Цэцэрлэгт хүрээлэн,,,,,,Баянзүрх,Хороо 26,26,268.99,74.72,3.599973233404711
314,314,50,Бзд өрнөх хороололд 29мкв 1-өрөө,"93 сая ₮
үнэ тохирно",2024-03-15,09:58,8097557,,1 өрөө,"УБ — Баянзүрх, 13-р хороолол","
📍БЗД - Өрнөх хороололд 29.7мкв 1өрөө орон сууц худалдана.
Үнэ - 93саЯ

-16н давхарын 15н давхарт.
-Баруун харсан цонх тагттай.
-Гэрчилгээ бэлэн.
-2021онд ашиглалтанд орсон.
-Худалдаа үйлчилгээ болон нарантуул захтай ойрхон.
-Нийтийн тээвэр сургууль цэцэрлэг ойрхон",https://www.unegui.mn/adv/8097557_bzd-ornokh-khoroolold-29mkv-1-oroo-khudaldana/,Паркет,1 тагттай,2021,Байхгүй,Вакум,16,Бүргэд,29.7 м²,15,Банкны лизингтэй,2,Ашиглалтад орсон,13.0,51.0,13-р хороолол,,,,,,Баянзүрх,13-р хороолол,,93.0,29.7,3.1313131313131315
315,315,51,Хан хийлс хотхонд 3 өрөө 106м2,551.2 сая ₮,2024-03-15,09:58,8094612,,3 өрөө,"УБ — Хан-Уул, River Garden","
Хан хийлс хотхонд
✅106 мкв 3 өрөө мастертай
✅535 байр
✅12/10 давхарт
✅баруун харсан 3 цонхтой
✅гэрчилгээ бэлэн
✅нийт үнэ:551.200.000₮
✅мкв үнэ :5.200.000₮
Банк болон бэлэнээр
✔️гражгүй
✅нэмэлт мэдээлэл:Засвар хийх шаардлагагүй супер засвартай,гал тогооны болон үүдний шкаф үлдэнэ 🤝🤝🤝",https://www.unegui.mn/adv/8094612_khan-khiils-khotkhond-3-oroo/,Паркет,1 тагттай,2018,Байхгүй,Вакум,12,Бүргэд,106.0 м²,10,Банкны лизингтэй,4,Ашиглалтад орсон,13.0,52.0,Маршал,,,,,,Хан-Уул,River Garden,,551.2,106.0,5.2
316,316,49,Жуков хотол апартмент 57.77мкв 2 өрөө,165 сая ₮,2024-03-15,10:03,8118764,,2 өрөө,"УБ — Баянзүрх, 14-р хороолол","
⚜️ БЗД #Жуков “Хотол апартмент” хотхонд 57,77мкв 2 өрөө байр худалдана.

✅ 12/4 давхарт
✅ Зүүн болон хойш харсан 4 цонхтой
✅ Улсын шавь цогцолбор сургууль,
Улсын 115-р цэцэрлэг
✅ ШУТИС технологи салбар сургууль
✅ БЗД нэгдсэн эмнэлэг ойр

👌Өрөөний маш зөв зохион байгуулалттай байр👌

Үнэ:💸165сая₮",https://www.unegui.mn/adv/8118764_zhukov-khotol-apartment-57-77mkv-2-oroo/,Паркет,1 тагттай,2023,Байхгүй,Вакум,12,Бүргэд,57.77 м²,4,Банкны лизингтэй,3,Ашиглалтад орсон,13.0,50.0,"Жуков, Халдварт, Өгөөмөр",,,,,,Баянзүрх,14-р хороолол,,165.0,57.77,2.8561537129998267
317,317,48,Сансар топ таун хотхон 2 өрөө байр 52мкв,203 сая ₮,2024-03-15,10:04,7584800,,2 өрөө,"УБ — Баянзүрх, Сансар","
⚜️ #Топ_таун Хотхон 52.74 мкв 2 өрөө орон сууц худалдана.
✅ 16/4 давхарт | Зүүн харсан цонхтой
✅ Айл амьдраагүй шинэ
✅ Өрөөнүүд Том Цэлгэр
📍#БЗД Сансарын Клонкийн уулзварын урд байрладаг
💰Үнэ: 203 сая төгрөг | мкв нь 3,85 сая₮",https://www.unegui.mn/adv/7584800_sansar-rtsnk-khoino-english-school-khoino-top-taun-khotkhon-2-oroo/,Паркет,1 тагттай,2022,Байхгүй,Вакум,16,Бүргэд,52.74 м²,4,Банкны лизингтэй,2,Ашиглалтад орсон,13.0,49.0,Сансар,,,,,,Баянзүрх,Сансар,,203.0,52.74,3.84907091391733
318,318,10,Номун виллаж д 6 өрөө,525 сая ₮,2024-03-15,10:04,8102608,,5+ өрөө,УБ — Сүхбаатар,"
✅ Үнэ: 525 сая₮ бэлэн,
банкны зээл, бартер сонсоно
✅ Нийт: 175мкв/ 6 өрөө
✅ 9/9давхарт
✅ 2 ариун цэврийн өрөө
✅ 12 цонх
✅ 3 блокон
✅ Терриастай
✅ Номин супермаркеттай
✅ Харуул хамгаалалттай
✅ 2 Авто машины дулаан зогсоолтой 1ш үнэ 28 сая₮",https://www.unegui.mn/adv/8102608_nomun-villazh-d-6-oroo-khudaldana/,Плита,3+ тагттай,2015,Байгаа,Вакум,9,Бүргэд,175.0 м²,9,Банкны лизингтэй,8,Ашиглалтад орсон,1.0,11.0,,,,,,,Сүхбаатар,,,525.0,175.0,3.0
319,319,46,Цирк баруун талд time classic tower 108мкв 4 өрөө байр,723 сая ₮,2024-03-15,10:05,8074951,,4 өрөө,"УБ — Сүхбаатар, Сүхбаатар, Хороо 2","
⚜️ Timeclassic tower 108мкв 4өрөө худалдана.
✅23/17 давхарт
✅Баруун харсан харууцтай
✅Гэрчилгээ бэлэн
✅Дулаан зогсоол 80сая
💰723cаяаас үнэ тохирно",https://www.unegui.mn/adv/8074951_tsirk-baruun-tald-time-classic-tower-108mkv-4-oroo/,Паркет,1 тагттай,2020,Байгаа,Вакум,23,Бүргэд,108.0 м²,17,Банкны лизингтэй,4,Ашиглалтад орсон,13.0,47.0,Талбай,,,,,,Сүхбаатар,Хороо 2,2,723.0,108.0,6.694444444444445
320,320,47,Цирк урд ub central residence хотхон 79.8мкв 3 өрөө,558.9 сая ₮,2024-03-15,10:05,7935398,,3 өрөө,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1","
⚜️ #UB_Central Residence хотхон 3 өрөө байр худалдана.
#Хотынтөв ААА бүс

✅ 81мкв | Гэрчилгээ 79.8мкв |
✅ 16/12 давхарт
✅ Зүүн харсан харууцтай

📌 зээлийн үйлчилгээгээр орон сууцны зээл шийдүүлээд авах боломжтой мөн гадаадад байдаг иргэд зээлэнд хамрагдах боломжтой

💰 Үнэ: 558.9сая₮",https://www.unegui.mn/adv/7935398_tsirk-urd-ub-central-residence-khotkhon-79-8mkv-3-oroo/,Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Бүргэд,81.0 м²,12,Лизинггүй,3,Ашиглалтад орсон,13.0,48.0,Талбай,,,,,,Сүхбаатар,Хороо 1,1,558.9,81.0,6.8999999999999995
321,321,45,Натур hardrock урд рlus residence 3 өрөө,261 сая ₮,2024-03-15,10:06,7871470,,3 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 25","
⚜️ Хотын АА бүс “Натур” төв, Hard Rock-ын урд сүндэрлэж буй “Plus Residence” бизнес зэрэглэлийн цогцолбор төсөлд 3 өрөө орон сууц худалдана.

- B блокд
- 65.43мкв 3өрөө худалдана
- 2 давхарт
- Зүүн харсан 3цонхтой
💰 мкв үнэ 3.990.000

📌 2024 оны 2р улиралд ашиглалтад орно
RX бартерт Сонсоно",https://www.unegui.mn/adv/7871470_hardrock-natur-toviin-urd-plus-residence-2-oroo/,Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,65.43 м²,2,Лизинггүй,3,Ашиглалтад ороогүй,13.0,46.0,Натур,,,,,,Баянзүрх,Хороо 25,25,261.0,65.43,3.988995873452544
322,322,43,1 хороолол цамбагаравт 8-р байр 3 өрөө 30м2 байр,177 сая ₮,2024-03-15,10:10,7649934,,3 өрөө,"УБ — Сонгинохайрхан, 1-р хороолол","
маш дулаахан, зогсоол их, цэцэрлэг сургууль дүүрэг хороо юу бдгийн бүгд нэг дороо байршилтай. дээврийн ус огтхон ч дусахгүй,усны даралт маш сайн.захын байр биш, гадна пасад, орчны тохижилт шинэчлэгдэн хийгдэж байна.",https://www.unegui.mn/adv/7649934_1-khoroolol-tsambagaravt-8-bair-3-oroo-zarna/,Паркет,2 тагттай,1999,Байхгүй,Вакум,9,Бүргэд,30.0 м²,9,Лизинггүй,4,Ашиглалтад орсон,13.0,44.0,1-р хороолол,,,,,,Сонгинохайрхан,1-р хороолол,,177.0,30.0,5.9
323,323,44,Яармаг ханбогд хороолол 2 өрөө байр 73м2,"177.5 сая ₮
189.6 сая ₮ үнэ тохирно",2024-03-15,10:10,7726129,,2 өрөө,"УБ — Хан-Уул, Яармаг","
Яармаг, Хүннү моллын зүүн талд Ханбогд хорооллын 304 байр 7 давхар баруун болон хойш харсан 72,39мкв/ 2 өрөө байр зарна
мкв.үнэ-2.450сая",https://www.unegui.mn/adv/7726129_iaarmag-khanbogd-khoroolol-2-oroo-bair-zarna/,Паркет,1 тагттай,2018,Байхгүй,Вакум,12,Төмөр,72.4 м²,7,Лизинггүй,4,Ашиглалтад орсон,13.0,45.0,Яармаг,,,,,,Хан-Уул,Яармаг,,177.5,72.4,2.4516574585635356
324,324,42,5р хороолол хүүхдийн 100 2 өрөө байр,"230 сая ₮
үнэ тохирно",2024-03-15,10:14,8124350,,2 өрөө,"УБ — Сүхбаатар, Хүүхдийн 100",,https://www.unegui.mn/adv/8124350_5r-khoroolol-khuukhdiin-100/,Паркет,1 тагттай,1990,Байхгүй,Вакум,5,Бүргэд,28.0 м²,2,Лизинггүй,3,Ашиглалтад орсон,13.0,43.0,,,,,,,Сүхбаатар,Хүүхдийн 100,,230.0,28.0,8.214285714285714
325,325,36,Four season 3 өрөө 65.87м2,"3.85 сая ₮
үнэ тохирно",2024-03-15,10:14,8055497,,3 өрөө,"УБ — Баянгол, Нарны хороолол","
Ашиглалтанд орсон 65,87мкв 3 өрөө яаралтай зарна борлуултан дээр дууссан байр шүү",https://www.unegui.mn/adv/8055497_four-season-village/,Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,65.87 м²,15,Лизинггүй,3,Ашиглалтад орсон,,,Нарны хороолол,,,,,,Баянгол,Нарны хороолол,,3.85,65.87,0.05844845908607864
326,326,41,"49.5 м2 2 өрөө орон сууц, дулаан зогсоолын хамт",105 сая ₮,2024-03-15,10:16,8124410,,2 өрөө,"УБ — Баянзүрх, Амгалан","
БЗД, Шинэ амгалан хорооллын урд RED Vill Apartment 49.5м2 2өрөө орон сууцыг + Дулаан зогсоолын хамт захиалгын гэрээ шилжүүлнэ.

2024оны 4-р улиралд ашиглалтад орно.

Хөрш орчин👇
68р сургууль
304р цэцэрлэг
Авто тээврийн үндэсний төв

Үнэ: 𝟭𝟎𝟓,𝟎𝟬𝟬,𝟬𝟬𝟬₮ (Зөвхөн бэлэн төлөлтөөр)",https://www.unegui.mn/adv/8124410_49-5-m2-2-oroo-oron-suuts-dulaan-zogsoolyn-khamt/,Паркет,1 тагттай,2024,Байгаа,Вакум,12,Төмөр,49.5 м²,4,Лизинггүй,2,Ашиглалтад ороогүй,13.0,42.0,Амгалан,,,,,,Баянзүрх,Амгалан,,105.0,49.5,2.121212121212121
